ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,POBMAS,POBFEM,P_0A2,P_18YMAS,P_3A5,P_6A11,P_8A14,P_15A17,P_12A14,REL_H_M,PROM_HNV,PNACENT,PNACOE,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,TOTHOG,POBHOG,T_VIVHAB
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0188,002,104,48,56,*,70,*,3,6,10,3,85.71,1.82,76,13,31,38,14,36,89,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0188,003,95,42,53,*,80,*,7,6,4,*,79.25,2.04,79,15,30,28,27,39,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0188,004,97,44,53,*,68,5,9,13,3,7,83.02,1.87,76,17,26,38,14,35,94,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0188,005,115,50,65,9,89,6,7,9,*,3,76.92,1.55,84,31,29,45,19,45,115,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0188,007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0188,008,154,68,86,5,121,5,6,13,7,7,79.07,1.78,137,13,59,60,16,42,151,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0192,000,742,346,396,22,569,25,52,51,25,19,87.37,2.05,599,108,230,251,130,274,712,284
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,001,105,41,64,4,82,4,7,9,*,4,64.06,1.81,85,17,26,36,25,39,102,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,002,107,55,52,4,82,0,11,11,5,*,105.77,2.23,94,9,41,30,18,40,104,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,003,113,52,61,4,90,3,9,8,4,3,85.25,1.83,101,11,37,40,20,41,113,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,004,106,47,59,*,78,*,10,6,4,*,79.66,1.81,84,11,34,33,17,37,97,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,005,45,20,25,*,36,3,*,*,*,0,80,2,36,9,9,19,10,21,45,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,006,57,33,24,0,42,3,4,6,*,3,137.50,2.27,44,9,21,18,8,17,54,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,007,54,23,31,*,38,3,4,5,*,*,74.19,2,47,4,13,20,8,19,51,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,008,59,24,35,*,48,3,*,*,5,*,68.57,2.44,39,20,24,18,11,23,59,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,009,49,27,22,3,35,*,4,4,0,*,122.73,2.31,37,9,11,23,3,18,46,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0192,011,47,24,23,*,38,*,0,0,0,0,104.35,2.47,32,9,14,14,10,19,41,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0205,000,528,219,309,8,434,10,33,38,21,16,70.87,1.87,445,70,179,194,95,181,522,183
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,001,29,13,16,*,26,*,*,0,0,0,81.25,1.44,28,*,11,12,3,9,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,002,97,42,55,*,84,*,6,4,3,0,76.36,2.46,82,15,28,35,24,38,97,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,003,100,39,61,*,83,*,8,9,*,4,63.93,2.04,86,14,35,34,20,31,100,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,004,28,11,17,0,25,*,*,0,*,0,64.71,1.53,25,3,9,11,6,12,28,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,005,36,12,24,0,31,0,*,3,*,*,50,1.30,30,6,16,12,6,12,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,006,89,36,53,0,70,*,5,10,4,5,67.92,1.63,72,14,32,32,15,28,86,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,007,60,28,32,*,48,*,4,3,3,*,87.50,1.89,46,8,16,24,9,20,60,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,008,42,20,22,0,37,0,0,*,3,*,90.91,2,36,6,17,20,5,16,42,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,009,19,6,13,*,10,*,*,*,*,*,46.15,2.29,14,*,5,4,3,6,16,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0205,010,28,12,16,0,20,0,4,5,*,*,75,1.43,26,*,10,10,4,9,28,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,021A,000,644,288,356,14,500,14,47,60,32,25,80.90,1.88,555,72,228,223,103,204,632,208
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,001,25,9,16,*,18,0,3,*,*,0,56.25,1.92,24,*,8,10,*,8,25,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,002,96,46,50,*,78,0,5,6,4,*,92,2.20,81,8,32,36,15,31,90,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,003,18,7,11,*,17,0,0,0,0,0,63.64,1.78,10,8,5,7,5,7,18,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,004,115,54,61,3,93,0,6,6,4,3,88.52,1.77,97,12,46,36,18,33,109,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,005,21,8,13,*,19,0,0,0,*,0,61.54,1.77,18,3,9,8,3,8,21,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,006,26,10,16,*,17,*,5,4,*,0,62.50,1.50,22,4,5,10,3,8,26,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,007,17,10,7,*,13,*,0,*,*,*,142.86,2.67,14,3,6,7,*,5,17,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,008,22,9,13,0,17,*,*,4,0,*,69.23,1.75,19,3,8,8,3,8,22,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,009,18,7,11,*,15,0,*,*,0,0,63.64,1.67,18,0,5,6,4,7,18,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,010,31,13,18,0,22,0,3,7,*,4,72.22,1.87,28,3,15,10,3,9,31,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,011,17,8,9,0,13,0,*,*,*,0,88.89,2.75,13,4,5,6,4,6,17,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,012,115,50,65,*,89,5,8,13,7,5,76.92,1.75,100,11,44,35,21,36,115,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,021A,013,123,57,66,*,89,6,11,14,8,8,86.36,1.80,111,12,40,44,20,38,123,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0224,000,542,236,306,10,427,16,31,44,21,22,77.12,1.79,448,74,180,193,96,165,527,170
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,001,113,46,67,0,90,3,5,12,*,7,68.66,1.77,90,15,45,34,20,31,107,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,002,20,11,9,0,18,0,*,*,0,*,122.22,1.63,20,0,11,4,4,8,20,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,003,19,7,12,0,15,0,*,3,*,*,58.33,1.09,15,4,5,9,4,7,19,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,004,21,12,9,0,17,0,3,*,*,0,133.33,1.22,16,*,6,10,*,7,21,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,006,49,17,32,*,32,*,7,10,3,5,53.13,1.64,40,9,16,22,*,13,49,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,007,23,10,13,*,14,0,*,*,*,0,76.92,1.38,15,*,5,5,5,5,17,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,008,126,54,72,*,111,4,*,4,5,4,75,1.90,112,14,48,48,24,39,126,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,009,91,38,53,*,75,*,4,5,3,*,71.70,2.04,74,14,24,37,19,30,88,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,010,37,18,19,3,24,4,4,*,*,0,94.74,2,30,7,6,14,6,10,37,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,011,25,11,14,0,20,*,*,*,*,0,78.57,1.64,20,5,11,4,7,8,25,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0224,012,18,12,6,*,11,*,*,*,*,*,200,2.40,16,*,3,6,4,7,18,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0239,000,1105,497,608,30,834,37,65,82,46,46,81.74,1.87,910,145,361,419,144,368,1060,383
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,001,111,50,61,0,90,0,5,8,6,4,81.97,2.04,93,12,43,42,15,33,105,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,002,45,17,28,*,28,3,4,6,*,3,60.71,1.82,40,*,14,14,5,12,42,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,007,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,010,119,49,70,*,85,*,6,10,7,6,70,1.89,98,8,38,45,14,38,107,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,011,108,53,55,*,85,5,6,7,4,4,96.36,2.30,91,14,40,39,14,41,105,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,012,126,52,74,5,99,7,6,8,4,5,70.27,1.58,109,16,39,50,19,45,126,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,013,80,38,42,*,57,7,3,*,4,*,90.48,1.79,65,8,27,18,16,37,74,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,014,35,15,20,0,30,0,*,*,3,0,75,1.37,33,*,14,14,5,12,35,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,015,62,26,36,*,53,*,*,*,4,*,72.22,1.52,51,11,23,26,9,19,62,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,016,19,13,6,0,18,0,0,*,0,*,216.67,2,14,5,5,12,*,7,19,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,017,23,12,11,*,19,0,*,*,0,*,109.09,2,17,6,6,12,3,9,23,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,018,251,114,137,6,183,10,20,19,8,10,83.21,2.15,197,41,76,96,29,80,239,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,020,42,19,23,5,31,0,3,*,*,*,82.61,1.76,34,7,11,19,4,12,42,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,021,42,21,21,3,25,*,4,6,*,3,100,1.38,37,*,12,14,4,10,39,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,022,36,13,23,*,26,0,3,7,*,4,56.52,1.25,28,8,11,15,5,11,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0239,024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0243,000,8431,4046,4385,341,5991,348,787,945,436,405,92.27,2.13,6852,1405,2524,3406,838,1984,8317,2022
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,001,459,201,258,28,305,27,48,52,22,23,77.91,2.42,402,51,137,165,46,118,456,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,002,871,419,452,34,620,30,90,116,45,52,92.70,2.39,690,176,279,330,104,179,871,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,003,120,53,67,0,98,*,6,11,7,5,79.10,2.64,91,26,50,39,21,26,117,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,004,326,170,156,18,230,17,32,39,15,13,108.97,2.24,264,54,88,135,31,90,326,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,005,162,85,77,6,126,5,10,14,8,7,110.39,2.25,138,19,49,72,15,24,162,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,006,340,151,189,8,245,18,37,36,20,9,79.89,2.22,289,45,115,116,42,88,337,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,008,282,138,144,8,220,11,22,23,12,9,95.83,1.84,247,34,103,109,29,72,282,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,009,91,43,48,3,67,4,8,13,3,6,89.58,1.86,70,21,27,39,6,20,91,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,010,146,70,76,6,118,5,11,9,4,*,92.11,2.13,120,24,37,70,17,40,146,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,011,246,112,134,8,176,13,25,33,10,14,83.58,1.72,210,36,67,104,20,65,246,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,012,231,108,123,12,156,9,24,18,16,8,87.80,1.88,139,84,68,94,18,58,225,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,013,361,171,190,16,246,10,28,40,24,19,90,1.75,280,60,107,150,32,93,343,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,014,410,210,200,18,305,21,38,36,17,11,105,2.16,326,84,111,180,41,116,410,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,015,223,114,109,11,154,5,15,23,12,14,104.59,1.66,176,35,76,93,11,53,211,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,016,177,74,103,11,133,4,12,10,8,3,71.84,1.37,142,29,53,72,19,56,174,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,017,97,40,57,4,79,3,*,5,3,3,70.18,1.65,75,19,34,37,13,32,94,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,018,170,85,85,6,117,7,17,20,12,11,100,2.31,124,46,50,73,17,29,170,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,019,154,76,78,3,112,5,18,24,6,10,97.44,2.43,130,24,53,60,15,30,154,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,020,148,71,77,4,97,6,15,21,15,11,92.21,1.89,132,11,37,67,14,29,148,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,021,147,67,80,4,108,6,9,10,11,8,83.75,2.28,109,37,46,66,15,34,147,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,022,120,56,64,3,89,6,11,13,4,7,87.50,2.21,107,13,34,51,15,24,120,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,023,174,88,86,5,125,7,21,23,10,6,102.33,1.90,156,17,43,84,14,41,174,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,024,115,53,62,4,81,4,10,19,3,10,85.48,1.92,100,11,29,55,10,26,112,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,025,125,69,56,7,97,4,6,11,3,8,123.21,1.86,95,30,37,55,16,33,125,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,026,139,71,68,6,92,8,17,20,4,9,104.41,2.57,102,34,34,53,12,31,136,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,027,441,213,228,14,296,23,47,56,25,24,93.42,2.13,358,70,137,164,44,109,429,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,029,80,47,33,3,57,*,5,9,6,6,142.42,2.32,60,20,24,35,8,19,80,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,030,93,42,51,*,70,3,9,14,3,7,82.35,1.86,74,19,29,41,10,30,93,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,031,43,17,26,*,35,*,3,3,*,0,65.38,1.64,29,14,14,15,8,12,43,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,032,140,69,71,6,84,8,21,21,6,6,97.18,2.26,111,20,29,62,5,37,131,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,033,163,78,85,9,107,5,19,21,7,7,91.76,2.53,133,21,46,51,23,41,154,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,035,154,79,75,4,116,4,16,18,9,5,105.33,1.80,132,22,50,64,13,31,154,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,036,102,46,56,7,76,6,7,6,4,*,82.14,2.33,81,21,17,55,8,18,102,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,038,168,79,89,8,121,8,12,12,14,5,88.76,1.81,152,15,52,76,12,36,168,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,039,230,116,114,10,158,12,22,27,17,8,101.75,2.40,202,25,54,96,24,37,227,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,040,156,76,80,7,114,3,15,14,11,6,95,2.53,133,23,42,71,16,27,156,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,041,22,10,12,0,19,0,0,0,0,0,83.33,1.33,14,5,8,10,*,5,19,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,042,153,75,78,15,105,5,13,13,8,7,96.15,2.51,135,18,41,64,14,36,153,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,043,338,155,183,13,225,22,37,53,14,24,84.70,2.10,277,48,109,123,30,69,335,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,044,81,40,41,3,55,*,7,8,4,4,97.56,1.73,68,6,30,29,4,16,75,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,045,233,109,124,7,157,7,22,31,12,16,87.90,2.60,179,38,78,81,25,54,221,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0243,048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0258,000,737,325,412,10,603,12,46,58,30,24,78.88,1.88,635,84,262,267,126,242,725,246
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,001,104,43,61,0,90,*,5,4,5,*,70.49,2.36,83,20,38,31,27,38,104,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,002,31,15,16,0,23,*,*,*,*,*,93.75,1.62,23,5,16,8,*,8,28,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,003,34,18,16,0,26,*,*,4,3,3,112.50,3.13,31,3,13,9,10,8,34,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,004,28,9,19,0,21,0,4,5,*,*,47.37,2.25,28,0,8,10,6,8,28,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,005,25,9,16,0,23,*,0,*,0,*,56.25,2.50,20,5,7,13,4,10,25,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,006,29,12,17,0,23,0,*,4,*,*,70.59,1.53,28,*,15,8,4,9,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,007,25,11,14,0,17,0,5,6,*,*,78.57,1.46,23,*,7,10,3,7,25,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,008,122,52,70,0,104,*,9,11,5,*,74.29,1.58,112,9,48,45,17,38,122,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,009,122,56,66,*,102,0,9,8,6,3,84.85,1.98,105,16,44,46,21,34,122,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,010,36,16,20,*,33,*,*,*,0,0,80,1.35,34,*,10,18,5,11,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,011,39,21,18,*,33,*,*,*,0,*,116.67,1.94,31,6,15,15,4,13,39,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,012,55,25,30,4,40,*,3,7,*,5,83.33,1.37,52,*,19,18,10,20,55,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,013,42,19,23,0,31,*,*,*,*,0,82.61,1.72,31,5,11,14,8,17,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0258,014,45,19,26,*,37,0,*,3,0,*,73.08,1.40,34,8,11,22,5,21,42,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0262,000,494,215,279,10,392,12,28,36,23,14,77.06,1.99,384,88,160,189,78,153,479,158
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,001,23,10,13,*,19,*,0,0,0,0,76.92,1.44,17,6,3,16,0,6,23,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,002,28,14,14,*,22,0,*,*,*,*,100,1.43,23,*,12,8,*,8,28,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,003,85,36,49,0,65,*,5,6,5,*,73.47,1.90,72,7,30,29,13,24,79,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,004,77,33,44,*,68,0,4,3,4,0,75,2.74,59,17,23,35,14,27,77,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,005,34,16,18,0,27,0,*,*,*,*,88.89,2.06,24,7,10,16,4,11,31,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,006,15,11,4,0,15,0,0,0,0,0,275,2,12,3,6,5,4,7,15,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,007,15,7,8,*,12,0,*,*,0,0,87.50,2.75,13,*,5,4,3,3,15,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,008,27,12,15,*,22,*,*,*,0,0,80,3,20,7,7,10,5,7,27,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,009,29,7,22,0,24,*,0,3,*,3,31.82,1.24,25,4,15,8,5,8,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,010,84,37,47,*,63,4,7,10,4,4,78.72,2.05,68,15,21,35,15,28,84,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0262,011,77,32,45,*,55,*,5,7,6,3,71.11,1.60,51,18,28,23,13,24,71,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0277,000,461,206,255,16,352,17,26,38,24,20,80.78,1.89,377,72,151,167,74,147,455,149
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,001,15,5,10,0,13,0,0,0,*,0,50,1.10,11,4,5,6,4,7,15,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,002,86,33,53,0,65,*,6,11,3,7,62.26,1.54,74,8,35,24,14,24,83,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,003,23,11,12,*,19,*,0,*,0,*,91.67,1.78,22,*,7,12,*,8,23,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,004,56,29,27,*,44,*,3,4,4,*,107.41,2.52,44,11,21,20,9,17,56,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,005,14,6,8,*,9,*,*,*,0,0,75,1.33,11,3,*,4,3,5,14,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,006,20,10,10,*,18,*,0,0,0,0,100,2.20,17,3,5,10,3,8,20,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,007,84,38,46,5,64,*,4,4,8,*,82.61,2.18,68,16,32,27,15,29,84,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,008,21,8,13,0,16,*,0,0,0,0,61.54,0.82,14,4,8,5,3,7,18,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,009,110,48,62,5,79,4,8,13,7,7,77.42,2.04,94,15,31,43,19,31,110,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,010,32,18,14,*,25,*,3,4,0,*,128.57,2,22,7,5,16,3,11,32,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0277,011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0281,000,302,145,157,10,246,11,14,20,12,9,92.36,1.46,195,84,113,125,27,93,302,93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0281,028,41,31,10,0,36,0,0,*,3,*,310,3,8,32,17,21,3,18,41,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0281,029,128,58,70,7,106,5,5,7,*,4,82.86,1.44,84,29,41,58,11,40,128,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0281,031,133,56,77,3,104,6,9,11,8,3,72.73,1.25,103,23,55,46,13,35,133,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0296,000,2944,1445,1499,109,2187,141,251,288,115,120,96.40,1.82,2473,422,916,1173,313,811,2909,819
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0296,001,140,66,74,*,110,7,11,13,3,5,89.19,1.84,134,3,43,61,14,37,137,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0296,002,267,133,134,8,197,6,22,31,11,17,99.25,1.72,242,12,96,101,24,67,261,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0296,003,51,20,31,3,40,*,*,3,*,3,64.52,1.40,40,7,16,24,4,19,51,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0296,004,233,119,114,17,161,14,28,23,8,5,104.39,1.72,202,31,60,92,22,68,233,*
